year,iso_code,co2_per_capita
2012,MHL,2.596
2012,MRT,0.673
2012,MUS,3.076
2012,MEX,4.333
2012,FSM,1.151
2012,MDA,1.359
2012,MCO,0
2012,MNG,12.534
2012,MNE,3.496
2012,MSR,8.062
2012,MAR,1.708
2012,MOZ,0.125
2012,MMR,0.235
2012,NAME,1.548
2012,NRU,4.202
2012,NPL,0.2
2012,NLD,9.859
2012,NCL,13.658
2012,NZL,8.15
2012,NIC,0.754
2012,NER,0.103
2012,NGA,0.641
2012,NIU,3.998
2012,PRK,1.509
2012,MKD,4.042
2012,NOR,8.812
2012,OMN,17.738
2012,PAK,0.766
2012,PLW,12.435
2012,PSE,0.526
2012,PAN,2.601
2012,PNG,0.631
2012,PRY,0.873
2012,PER,1.53
2012,PHL,0.904
2012,POL,8.439
2012,PRT,4.742
2012,QAT,48.97
2012,ROU,4.525
2012,RUS,11.845
2012,RWA,0.066
2012,SHN,2.032
2012,KNA,4.604
2012,LCA,2.836
2012,SPM,10.905
2012,VCT,2.135
2012,WSM,0.943
2012,SMR,0
2012,STP,0.579
2012,SAU,18.391
2012,SEN,0.556
2012,SRB,5.762
2012,SYC,4.459
2012,SLE,0.123
2012,SGP,9.423
2012,SXM,19.796
2012,SVK,6.639
2012,SVN,7.616
2012,SLB,0.613
2012,SOME,0.049
2012,ZAF,8.636
2012,KOR,12.651
2012,SSD,0.124
2012,ESP,5.947
2012,LKA,0.752
2012,SDN,0.433
2012,SURE,4.465
2012,SWE,4.888
2012,CHE,5.284
2012,SYR,2.028
2012,TWN,11.739
2012,TJK,0.369
2012,TZA,0.184
2012,THA,3.794
2012,TGO,0.32
2012,TON,0.988
2012,TO,32.282
2012,TUN,2.547
2012,TUR,4.731
2012,TKM,12.263
2012,TCA,8.788
2012,TUV,1.011
2012,UGA,0.106
2012,UKR,6.704
2012,ARE,23.935
2012,GBR,7.64
2012,USA,16.877
2012,URY,2.549
2012,UZB,4.029
2012,VUT,0.456
2012,VAT,0
2012,VEN,5.963
2012,VNM,1.616
2012,WLF,2.02
2012,YEM,0.776
2012,ZMB,0.283
2012,ZWE,0.848
2013,AFG,0.293
2013,,4.859
2013,ALB,1.831
2013,DZA,3.705
2013,AND,6.673
2013,AGO,0.983
2013,AIA,8.541
2013,ATA,0
2013,ATG,6.292
2013,ARG,4.471
2013,ARM,1.908
2013,ABW,8.368
2013,AUS,17.276
2013,AUT,7.993
2013,AZE,3.49
2013,BHS,5.263
2013,BHR,24.695
2013,BGD,0.401
2013,BRB,6.581
2013,BLR,6.617
2013,BEL,9.251
2013,BLZ,1.276
2013,BEN,0.443
2013,BMU,8.421
2013,BTN,1.26
2013,BOL,1.654
2013,BES,3.826
2013,BIH,6.026
2013,BWA,2.554
2013,BRA,2.639
2013,VGB,7.409
2013,BRN,18.523
2013,BGR,5.731
2013,BFA,0.162
2013,BDI,0.035
2013,KHM,0.376
2013,CMR,0.363
2013,CAN,16.243
2013,CPV,0.916
2013,CALF,0.024
2013,TCD,0.157
2013,CHL,4.668
2013,CHN,7.235
2013,CXR,0
2013,COL,1.905
2013,COM,0.262
2013,COG,1.22
2013,COK,4.697
2013,CRI,1.593
2013,CIV,0.431
2013,HRV,4.278
2013,CUB,2.484
2013,CUW,35.681
2013,CYP,5.641
2013,CZE,10.151
2013,COD,0.053
2013,DNK,7.424
2013,DJI,0.573
2013,DMA,2.289
2013,DOM,2.094
2013,TLS,0.533
2013,ECU,2.522
2013,EGY,2.264
2013,SLV,0.985
2013,GNQ,6.589
2013,ERI,0.173
2013,EST,14.917
2013,SWZ,1.252
2013,ETH,0.101
2013,FRO,13.387
2013,FJI,1.211
2013,FIN,9.508
2013,FRA,5.66
2013,PYF,3.053
2013,GAB,3.116
2013,GMB,0.2
2013,GEO,2.116
2013,DEU,10.208
2013,GHA,0.458
2013,GRC,7.487
2013,GRL,10.032
2013,GRD,2.6
2013,GTM,0.831
2013,GIN,0.191
2013,GNB,0.145
2013,GUY,2.549
2013,HTI,0.264
2013,HND,1.045
2013,HKG,6.072
2013,HUN,4.413
2013,ISL,10.771
2013,IND,1.545
2013,IDN,1.931
2013,IRN,7.621
2013,IRQ,3.975
2013,IRL,8.124
2013,ISR,8.166
2013,ITA,6.139
2013,JAM,3.062
2013,JPN,10.301
2013,JOR,3.095
2013,KAZ,14.711
2013,KEN,0.3
2013,KIR,0.453
2013,KWT,22.96
2013,KGZ,1.702
2013,LAO,0.646
2013,LVA,3.628
2013,LBN,3.903
2013,ALSO,1.125
2013,LBR,0.197
2013,LBY,7.261
2013,LIE,5.227
2013,LTU,4.344
2013,LUX,19.038
2013,MAC,1.667
2013,MDG,0.136
2013,MWI,0.072
2013,MYS,8.02
2013,MDV,2.725
2013,MLI,0.161
2013,MLT,5.438
2013,MHL,2.71
2013,MRT,0.579
2013,MUS,3.151
2013,MEX,4.224
2013,FSM,1.248
2013,MDA,1.434
2013,MCO,0
2013,MNG,15.281
2013,MNE,3.393
2013,MSR,9.46
2013,MAR,1.675
2013,MOZ,0.142
2013,MMR,0.251
2013,NAME,1.165
2013,NRU,4.444
2013,NPL,0.227
2013,NLD,9.775
2013,NCL,14.364
2013,NZL,7.918
2013,NIC,0.753
2013,NER,0.111
2013,NGA,0.666
2013,NIU,3.97
2013,PRK,1.08
2013,MKD,3.563
2013,NOR,8.762
2013,OMN,17.096
2013,PAK,0.738
2013,PLW,12.741
2013,PSE,0.569
2013,PAN,2.751
2013,PNG,0.658
2013,PRY,0.861
2013,PER,1.432
2013,PHL,0.963
2013,POL,8.338
2013,PRT,4.597
2013,QAT,40.682
2013,ROU,3.955
2013,RUS,11.395
2013,RWA,0.07
2013,SHN,2.018
2013,KNA,4.677
2013,LCA,2.801
2013,SPM,10.943
2013,VCT,2.046
2013,WSM,0.971
2013,SMR,0
2013,STP,0.567
2013,SAU,17.297
2013,SEN,0.578
2013,SRB,5.89
2013,SYC,4.28
2013,SLE,0.15
2013,SGP,10.023
2013,SXM,18.941
2013,SVK,6.569
2013,SVN,7.3
2013,SLB,0.642
2013,SOME,0.049
2013,ZAF,8.513
2013,KOR,12.667
2013,SSD,0.13
2013,ESP,5.406
2013,LKA,0.687
2013,SDN,0.473
2013,SURE,5.581
2013,SWE,4.685
2013,CHE,5.339
2013,SYR,1.584
2013,TWN,11.739
2013,TJK,0.357
2013,TZA,0.197
2013,THA,3.791
2013,TGO,0.231
2013,TON,1.06
2013,TO,31.806
2013,TUN,2.507
2013,TUR,4.536
2013,TKM,11.572
2013,TCA,8.501
2013,TUV,1.005
2013,UGA,0.106
2013,UKR,6.566
2013,ARE,24.376
2013,GBR,7.428
2013,USA,17.159
2013,URY,2.216
2013,UZB,3.747
2013,VUT,0.417
2013,VAT,0
2013,VEN,6.65
2013,VNM,1.678
2013,WLF,1.759
2013,YEM,1.007
2013,ZMB,0.29
2013,ZWE,0.861
2014,AFG,0.28
2014,,4.833
2014,ALB,2.08
2014,DZA,3.903
2014,AND,6.444
2014,AGO,0.913
2014,AIA,8.549
2014,ATA,0
2014,ATG,6.363
2014,ARG,4.399
2014,ARM,1.939
2014,ABW,8.417
2014,AUS,16.747
2014,AUT,7.509
2014,AZE,3.526
2014,BHS,5.489
2014,BHR,23.567
2014,BGD,0.423
2014,BRB,6.09
2014,BLR,6.566
2014,BEL,8.681
2014,BLZ,1.331
2014,BEN,0.452
2014,BMU,10.58
2014,BTN,1.396
2014,BOL,1.822
2014,BES,3.729
2014,BIH,5.408
2014,BWA,3.031
2014,BRA,2.742
2014,VGB,7.454
2014,BRN,21.194
2014,BGR,6.126
2014,BFA,0.16
2014,BDI,0.033
2014,KHM,0.449
2014,CMR,0.393
2014,CAN,15.997
2014,CPV,0.892
2014,CALF,0.026
2014,TCD,0.159
2014,CHL,4.387
2014,CHN,7.218
2014,CXR,0
2014,COL,2.106
2014,COM,0.226
2014,COG,1.106
2014,COK,4.518
2014,CRI,1.599
2014,CIV,0.431
2014,HRV,4.127
2014,CUB,2.436
2014,CUW,40.448
2014,CYP,5.906
2014,CZE,9.913
2014,COD,0.067
2014,DNK,6.649
2014,DJI,0.393
2014,DMA,2.376
2014,DOM,2.12
2014,TLS,0.527
2014,ECU,2.74
2014,EGY,2.374
2014,SLV,0.991
2014,GNQ,5.924
2014,ERI,0.171
2014,EST,14.323
2014,SWZ,0.683
2014,ETH,0.12
2014,FRO,12.316
2014,FJI,1.367
2014,FIN,8.719
2014,FRA,5.143
2014,PYF,2.932
2014,GAB,3.238
2014,GMB,0.231
2014,GEO,2.368
2014,DEU,9.709
2014,GHA,0.47
2014,GRC,7.239
2014,GRL,9.337
2014,GRD,1.987
2014,GTM,0.88
2014,GIN,0.191
2014,GNB,0.149
2014,GUY,2.625
2014,HTI,0.26
2014,HND,1.039
2014,HKG,6.188
2014,HUN,4.438
2014,ISL,10.52
2014,IND,1.643
2014,IDN,1.904
2014,IRN,7.912
2014,IRQ,3.729
2014,IRL,7.973
2014,ISR,7.666
2014,ITA,5.804
2014,JAM,2.764
2014,JPN,9.916
2014,JOR,2.991
2014,KAZ,15.591
2014,KEN,0.317
2014,KIR,0.51
2014,KWT,20.104
2014,KGZ,1.761
2014,LAO,0.665
2014,LVA,3.567
2014,LBN,3.824
2014,ALSO,1.18
2014,LBR,0.182
2014,LBY,9.938
2014,LIE,4.344
2014,LTU,4.292
2014,LUX,17.666
2014,MAC,2.141
2014,MDG,0.13
2014,MWI,0.063
2014,MYS,8.006
2014,MDV,3.156
2014,MLI,0.179
2014,MLT,5.296
2014,MHL,2.833
2014,MRT,0.668
2014,MUS,3.255
2014,MEX,4.077
2014,FSM,1.243
2014,MDA,1.426
2014,MCO,0
2014,MNG,10.206
2014,MNE,3.321
2014,MSR,9.386
2014,MAR,1.669
2014,MOZ,0.312
2014,MMR,0.31
2014,NAME,1.64
2014,NRU,4.678
2014,NPL,0.276
2014,NLD,9.288
2014,NCL,17.838
2014,NZL,7.85
2014,NIC,0.764
2014,NER,0.116
2014,NGA,0.686
2014,NIU,5.916
2014,PRK,1.216
2014,MKD,3.422
2014,NOR,8.75
2014,OMN,16.436
2014,PAK,0.752
2014,PLW,12.336
2014,PSE,0.648
2014,PAN,2.791
2014,PNG,0.787
2014,PRY,0.896
2014,PER,1.627
2014,PHL,1.002
2014,POL,8.024
2014,PRT,4.601
2014,QAT,41.174
2014,ROU,3.957
2014,RUS,11.366
2014,RWA,0.073
2014,SHN,2.006
2014,KNA,4.828
2014,LCA,2.767
2014,SPM,10.968
2014,VCT,2.364
2014,WSM,0.999
2014,SMR,0
2014,STP,0.649
2014,SAU,19.076
2014,SEN,0.624
2014,SRB,4.932
2014,SYC,4.673
2014,SLE,0.158
2014,SGP,9.355
2014,SXM,18.543
2014,SVK,6.211
2014,SVN,6.536
2014,SLB,0.552
2014,SOME,0.047
2014,ZAF,8.622
2014,KOR,12.448
2014,SSD,0.136
2014,ESP,5.47
2014,LKA,0.82
2014,SDN,0.474
2014,SURE,5.618
2014,SWE,4.46
2014,CHE,4.791
2014,SYR,1.542
2014,TWN,11.799
2014,TJK,0.552
2014,TZA,0.181
2014,THA,3.895
2014,TGO,0.212
2014,TON,1.065
2014,TO,32.324
2014,TUN,2.598
2014,TUR,4.66
2014,TKM,11.089
2014,TCA,8.79
2014,TUV,1.006
2014,UGA,0.113
2014,UKR,5.707
2014,ARE,23.765
2014,GBR,6.774
2014,USA,17.168
2014,URY,1.971
2014,UZB,3.527
2014,VUT,0.584
2014,VAT,0
2014,VEN,5.828
2014,VNM,1.993
2014,WLF,1.782
2014,YEM,0.954
2014,ZMB,0.31
2014,ZWE,0.862
2015,AFG,0.29
2015,,4.775
2015,ALB,1.635
2015,DZA,4.048
2015,AND,6.484
2015,AGO,0.925
2015,AIA,9.567
2015,ATA,0
2015,ATG,6.476
2015,ARG,4.433
2015,ARM,1.9
2015,ABW,8.609
2015,AUS,16.85
2015,AUT,7.679
2015,AZE,3.516
2015,BHS,5.719
2015,BHR,23.83
2015,BGD,0.464
2015,BRB,6.064
2015,BLR,6.061
2015,BEL,8.992
2015,BLZ,1.782
2015,BEN,0.487
2015,BMU,8.527
2015,BTN,1.421
2015,BOL,1.793
2015,BES,4.107
2015,BIH,5.238
2015,BWA,2.352
2015,BRA,2.58
2015,VGB,7.728
2015,BRN,16.451
2015,BGR,6.584
2015,BFA,0.198
2015,BDI,0.033
2015,KHM,0.543
2015,CMR,0.428
2015,CAN,15.971
2015,CPV,0.889
2015,CALF,0.037
2015,TCD,0.166
2015,CHL,4.576
2015,CHN,7.08
2015,CXR,0
2015,COL,2.054
2015,COM,0.246
2015,COG,1.112
2015,COK,4.549
2015,CRI,1.513
2015,CIV,0.405
2015,HRV,4.189
2015,CUB,2.599
2015,CUW,43.211
2015,CYP,5.872
2015,CZE,9.979
2015,COD,0.042
2015,DNK,6.184
2015,DJI,0.429
2015,DMA,2.511
2015,DOM,2.258
2015,TLS,0.489
2015,ECU,2.549
2015,EGY,2.297
2015,SLV,1.07
2015,GNQ,5.222
2015,ERI,0.166
2015,EST,12.037
2015,SWZ,0.766
2015,ETH,0.124
2015,FRO,12.451
2015,FJI,1.439
2015,FIN,8.064
2015,FRA,5.194
2015,PYF,2.901
2015,GAB,3.192
2015,GMB,0.259
2015,GEO,2.587
2015,DEU,9.724
2015,GHA,0.505
2015,GRC,6.933
2015,GRL,9.402
2015,GRD,2.186
2015,GTM,0.997
2015,GIN,0.211
2015,GNB,0.156
2015,GUY,2.653
2015,HTI,0.252
2015,HND,1.113
2015,HKG,5.73
2015,HUN,4.746
2015,ISL,10.704
2015,IND,1.689
2015,IDN,2.081
2015,IRN,7.722
2015,IRQ,3.76
2015,IRL,8.298
2015,ISR,7.86
2015,ITA,6.009
2015,JAM,2.862
2015,JPN,9.612
2015,JOR,2.691
2015,KAZ,15.624
2015,KEN,0.363
2015,KIR,0.471
2015,KWT,23.962
2015,KGZ,1.735
2015,LAO,1.36
2015,LVA,3.646
2015,LBN,4.022
2015,ALSO,1.058
2015,LBR,0.101
2015,LBY,8.81
2015,LIE,4.275
2015,LTU,4.405
2015,LUX,16.422
2015,MAC,2.876
2015,MDG,0.13
2015,MWI,0.064
2015,MYS,7.58
2015,MDV,2.936
2015,MLI,0.181
2015,MLT,3.647
2015,MHL,2.891
2015,MRT,0.761
2015,MUS,3.256
2015,MEX,3.991
2015,FSM,1.305
2015,MDA,1.459
2015,MCO,0
2015,MNG,7.853
2015,MNE,3.531
2015,MSR,10.813
2015,MAR,1.687
2015,MOZ,0.251
2015,MMR,0.425
2015,NAME,1.687
2015,NRU,4.904
2015,NPL,0.25
2015,NLD,9.612
2015,NCL,17.23
2015,NZL,7.801
2015,NIC,0.862
2015,NER,0.11
2015,NGA,0.594
2015,NIU,3.917
2015,PRK,0.975
2015,MKD,3.205
2015,NOR,8.765
2015,OMN,16.073
2015,PAK,0.789
2015,PLW,11.513
2015,PSE,0.67
2015,PAN,2.726
2015,PNG,0.765
2015,PRY,0.979
2015,PER,1.603
2015,PHL,1.091
2015,POL,8.111
2015,PRT,5.036
2015,QAT,37.768
2015,ROU,3.92
2015,RUS,11.327
2015,RWA,0.083
2015,SHN,1.991
2015,KNA,4.904
2015,LCA,2.733
2015,SPM,10.99
2015,VCT,2.202
2015,WSM,1.116
2015,SMR,0
2015,STP,0.674
2015,SAU,20.728
2015,SEN,0.686
2015,SRB,5.821
2015,SYC,5.02
2015,SLE,0.148
2015,SGP,10.96
2015,SXM,18.489
2015,SVK,6.355
2015,SVN,6.558
2015,SLB,0.478
2015,SOME,0.046
2015,ZAF,7.986
2015,KOR,12.436
2015,SSD,0.171
2015,ESP,5.832
2015,LKA,0.923
2015,SDN,0.555
2015,SURE,4.715
2015,SWE,4.408
2015,CHE,4.676
2015,SYR,1.489
2015,TWN,11.733
2015,TJK,0.622
2015,TZA,0.185
2015,THA,3.942
2015,TGO,0.249
2015,TON,1.105
2015,TO,31.201
2015,TUN,2.718
2015,TUR,4.833
2015,TKM,11.155
2015,TCA,8.52
2015,TUV,1.009
2015,UGA,0.121
2015,UKR,4.975
2015,ARE,25.31
2015,GBR,6.477
2015,USA,16.563
2015,URY,1.981
2015,UZB,3.35
2015,VUT,0.49
2015,VAT,0
2015,VEN,5.433
2015,VNM,2.337
2015,WLF,1.801
2015,YEM,0.494
2015,ZMB,0.312
2015,ZWE,0.866
2016,AFG,0.262
2016,,4.72
2016,ALB,1.608
2016,DZA,3.929
2016,AND,6.463
2016,AGO,0.823
2016,AIA,9.381
2016,ATA,0
2016,ATG,6.594
2016,ARG,4.349
2016,ARM,1.816
2016,ABW,8.419
2016,AUS,16.956
2016,AUT,7.695
2016,AZE,3.481
2016,BHS,5.579
2016,BHR,22.388
2016,BGD,0.477
2016,BRB,6.078
2016,BLR,5.988
2016,BEL,8.803
2016,BLZ,1.706
2016,BEN,0.577
2016,BMU,9.815
2016,BTN,1.682
2016,BOL,1.886
2016,BES,4.312
2016,BIH,6.243
2016,BWA,2.699
2016,BRA,2.382
2016,VGB,7.756
2016,BRN,17.918
2016,BGR,6.257
2016,BFA,0.203
2016,BDI,0.039
2016,KHM,0.699
2016,CMR,0.42
2016,CAN,15.443
2016,CPV,0.886
2016,CALF,0.04
2016,TCD,0.163
2016,CHL,4.659
2016,CHN,6.966
2016,CXR,0
2016,COL,2.093
2016,COM,0.29
2016,COG,1.105
2016,COK,4.17
2016,CRI,1.589
2016,CIV,0.495
2016,HRV,4.287
2016,CUB,2.484
2016,CUW,36.264
2016,CYP,6.156
2016,CZE,10.133
2016,COD,0.031
2016,DNK,6.469
2016,DJI,0.371
2016,DMA,2.457
2016,DOM,2.341
2016,TLS,0.525
2016,ECU,2.394
2016,EGY,2.399
2016,SLV,1.055
2016,GNQ,5.403
2016,ERI,0.166
2016,EST,13.29
2016,SWZ,0.924
2016,ETH,0.137
2016,FRO,12.726
2016,FJI,1.372
2016,FIN,8.598
2016,FRA,5.22
2016,PYF,2.958
2016,GAB,3.126
2016,GMB,0.255
2016,GEO,2.67
2016,DEU,9.738
2016,GHA,0.471
2016,GRC,6.638
2016,GRL,9.413
2016,GRD,2.229
2016,GTM,1.039
2016,GIN,0.23
2016,GNB,0.166
2016,GUY,3.128
2016,HTI,0.278
2016,HND,1.028
2016,HKG,5.832
2016,HUN,4.807
2016,ISL,10.413
2016,IND,1.759
2016,IDN,2.063
2016,IRN,7.608
2016,IRQ,4.106
2016,IRL,8.561
2016,ISR,7.496
2016,ITA,5.968
2016,JAM,2.913
2016,JPN,9.469
2016,JOR,2.479
2016,KAZ,15.361
2016,KEN,0.379
2016,KIR,0.464
2016,KWT,26.957
2016,KGZ,1.599
2016,LAO,2.388
2016,LVA,3.654
2016,LBN,4.225
2016,ALSO,1.032
2016,LBR,0.106
2016,LBY,8.222
2016,LIE,3.982
2016,LTU,4.473
2016,LUX,15.589
2016,MAC,2.841
2016,MDG,0.128
2016,MWI,0.069
2016,MYS,7.512
2016,MDV,3.162
2016,MLI,0.226
2016,MLT,2.9
2016,MHL,2.955
2016,MRT,0.648
2016,MUS,3.358
2016,MEX,3.948
2016,FSM,1.3
2016,MDA,1.52
2016,MCO,0
2016,MNG,8.46
2016,MNE,3.182
2016,MSR,5.738
2016,MAR,1.665
2016,MOZ,0.309
2016,MMR,0.407
2016,NAME,1.744
2016,NRU,4.475
2016,NPL,0.362
2016,NLD,9.617
2016,NCL,19.319
2016,NZL,7.316
2016,NIC,0.846
2016,NER,0.103
2016,NGA,0.62
2016,NIU,3.892
2016,PRK,1.086
2016,MKD,3.153
2016,NOR,8.532
2016,OMN,14.947
2016,PAK,0.917
2016,PLW,11.912
2016,PSE,0.704
2016,PAN,2.593
2016,PNG,0.791
2016,PRY,1.148
2016,PER,1.694
2016,PHL,1.161
2016,POL,8.397
2016,PRT,4.874
2016,QAT,33.672
2016,ROU,3.875
2016,RUS,11.267
2016,RWA,0.088
2016,SHN,2.649
2016,KNA,4.981
2016,LCA,2.7
2016,SPM,11.01
2016,VCT,2.282
2016,WSM,1.159
2016,SMR,0
2016,STP,0.734
2016,SAU,20.871
2016,SEN,0.679
2016,SRB,6.011
2016,SYC,5.504
2016,SLE,0.152
2016,SGP,7.054
2016,SXM,17.981
2016,SVK,6.428
2016,SVN,6.918
2016,SLB,0.461
2016,SOME,0.045
2016,ZAF,8.099
2016,KOR,12.433
2016,SSD,0.154
2016,ESP,5.587
2016,LKA,1.073
2016,SDN,0.509
2016,SURE,5.023
2016,SWE,4.362
2016,CHE,4.679
2016,SYR,1.42
2016,TWN,11.856
2016,TJK,0.652
2016,TZA,0.188
2016,THA,4.023
2016,TGO,0.302
2016,TON,1.178
2016,TO,27.15
2016,TUN,2.618
2016,TUR,5.011
2016,TKM,10.982
2016,TCA,8.617
2016,TUV,1.011
2016,UGA,0.124
2016,UKR,5.218
2016,ARE,25.194
2016,GBR,6.084
2016,USA,16.054
2016,URY,1.91
2016,UZB,3.502
2016,VUT,0.53
2016,VAT,0
2016,VEN,4.957
2016,VNM,2.397
2016,WLF,2.122
2016,YEM,0.342
2016,ZMB,0.35
2016,ZWE,0.729
2017,AFG,0.277
2017,,4.74
2017,ALB,1.838
2017,DZA,4.013
2017,AND,6.301
2017,AGO,0.749
2017,AIA,8.527
2017,ATA,0
2017,ATG,6.634
2017,ARG,4.242
2017,ARM,1.943
2017,ABW,8.443
2017,AUS,16.822
2017,AUT,7.912
2017,AZE,3.436
2017,BHS,6.29
2017,BHR,22.539
2017,BGD,0.499
2017,BRB,5.89
2017,BLR,6.117
2017,BEL,8.701
2017,BLZ,1.643
2017,BEN,0.587
2017,BMU,10.015
2017,BTN,1.774
2017,BOL,1.939
2017,BES,4.206
2017,BIH,6.441
2017,BWA,2.947
2017,BRA,2.384
2017,VGB,5.968
2017,BRN,21.635
2017,BGR,6.604
2017,BFA,0.228
2017,BDI,0.046
2017,KHM,0.788
2017,CMR,0.393
2017,CAN,15.502
2017,CPV,0.901
2017,CALF,0.043
2017,TCD,0.155
2017,CHL,4.581
2017,CHN,7.099
2017,CXR,0
2017,COL,1.908
2017,COM,0.351
2017,COG,1.064
2017,COK,4.628
2017,CRI,1.608
2017,CIV,0.483
2017,HRV,4.471
2017,CUB,2.201
2017,CUW,28.942
2017,CYP,6.209
2017,CZE,10.234
2017,COD,0.037
2017,DNK,6.042
2017,DJI,0.377
2017,DMA,2.185
2017,DOM,2.256
2017,TLS,0.555
2017,ECU,2.346
2017,EGY,2.555
2017,SLV,0.953
2017,GNQ,5.42
2017,ERI,0.164
2017,EST,14.222
2017,SWZ,0.856
2017,ETH,0.144
2017,FRO,14.07
2017,FJI,1.482
2017,FIN,8.107
2017,FRA,5.252
2017,PYF,2.914
2017,GAB,2.747
2017,GMB,0.249
2017,GEO,2.697
2017,DEU,9.513
2017,GHA,0.412
2017,GRC,7.0
2017,GRL,9.72
2017,GRD,2.303
2017,GTM,1.045
2017,GIN,0.265
2017,GNB,0.162
2017,GUY,3.049
2017,HTI,0.289
2017,HND,1.063
2017,HKG,5.687
2017,HUN,5.065
2017,ISL,10.512
2017,IND,1.792
2017,IDN,2.106
2017,IRN,8.111
2017,IRQ,4.466
2017,IRL,8.189
2017,ISR,7.081
2017,ITA,5.89
2017,JAM,2.777
2017,JPN,9.37
2017,JOR,2.527
2017,KAZ,16.024
2017,KEN,0.362
2017,KIR,0.548
2017,KWT,25.046
2017,KGZ,1.529
2017,LAO,2.813
2017,LVA,3.691
2017,LBN,4.554
2017,ALSO,1.158
2017,LBR,0.186
2017,LBY,8.378
2017,LIE,4.108
2017,LTU,4.574
2017,LUX,15.543
2017,MAC,3.018
2017,MDG,0.157
2017,MWI,0.069
2017,MYS,7.634
2017,MDV,3.203
2017,MLI,0.241
2017,MLT,3.193
2017,MHL,3.105
2017,MRT,0.822
2017,MUS,3.503
2017,MEX,3.79
2017,FSM,1.294
2017,MDA,1.641
2017,MCO,0
2017,MNG,11.026
2017,MNE,3.325
2017,MSR,6.206
2017,MAR,1.72
2017,MOZ,0.242
2017,MMR,0.452
2017,NAME,1.783
2017,NRU,4.694
2017,NPL,0.441
2017,NLD,9.426
2017,NCL,19.636
2017,NZL,7.519
2017,NIC,0.843
2017,NER,0.103
2017,NGA,0.583
2017,NIU,3.875
2017,PRK,2.028
2017,MKD,3.386
2017,NOR,8.369
2017,OMN,15.243
2017,PAK,0.999
2017,PLW,12.106
2017,PSE,0.695
2017,PAN,2.74
2017,PNG,0.731
2017,PRY,1.248
2017,PER,1.736
2017,PHL,1.266
2017,POL,8.74
2017,PRT,5.346
2017,QAT,36.917
2017,ROU,4.043
2017,RUS,11.455
2017,RWA,0.094
2017,SHN,1.991
2017,KNA,5.058
2017,LCA,2.771
2017,SPM,11.029
2017,VCT,2.048
2017,WSM,1.182
2017,SMR,0
2017,STP,0.669
2017,SAU,19.912
2017,SEN,0.71
2017,SRB,6.099
2017,SYC,5.649
2017,SLE,0.142
2017,SGP,6.942
2017,SXM,16.877
2017,SVK,6.639
2017,SVN,6.966
2017,SLB,0.444
2017,SOME,0.043
2017,ZAF,7.757
2017,KOR,12.707
2017,SSD,0.136
2017,ESP,5.873
2017,LKA,1.064
2017,SDN,0.504
2017,SURE,4.13
2017,SWE,4.221
2017,CHE,4.517
2017,SYR,1.498
2017,TWN,12.054
2017,TJK,0.768
2017,TZA,0.2
2017,THA,3.997
2017,TGO,0.254
2017,TON,1.286
2017,TO,27.267
2017,TUN,2.648
2017,TUR,5.249
2017,TKM,10.783
2017,TCA,8.823
2017,TUV,1.013
2017,UGA,0.134
2017,UKR,4.995
2017,ARE,23.432
2017,GBR,5.863
2017,USA,15.804
2017,URY,1.801
2017,UZB,3.41
2017,VUT,0.492
2017,VAT,0
2017,VEN,4.523
2017,VNM,2.442
2017,WLF,2.144
2017,YEM,0.323
2017,ZMB,0.396
2017,ZWE,0.63
2018,AFG,0.295
2018,,4.785
2018,ALB,1.701
2018,DZA,4.085
2018,AND,6.592
2018,AGO,0.685
2018,AIA,8.677
2018,ATA,0
2018,ATG,6.717
2018,ARG,4.066
2018,ARM,2.054
2018,ABW,8.228
2018,AUS,16.628
2018,AUT,7.53
2018,AZE,3.406
2018,BHS,6.026
2018,BHR,21.943
2018,BGD,0.504
2018,BRB,5.919
2018,BLR,6.411
2018,BEL,8.732
2018,BLZ,1.582
2018,BEN,0.623
2018,BMU,10.947
2018,BTN,1.939
2018,BOL,1.939
2018,BES,3.958
2018,BIH,6.492
2018,BWA,3.061
2018,BRA,2.274
2018,VGB,5.31
2018,BRN,21.517
2018,BGR,6.109
2018,BFA,0.246
2018,BDI,0.056
2018,KHM,0.869
2018,CMR,0.385
2018,CAN,15.582
2018,CPV,0.943
2018,CALF,0.043
2018,TCD,0.153
2018,CHL,4.515
2018,CHN,7.307
2018,CXR,0
2018,COL,1.768
2018,COM,0.378
2018,COG,1.203
2018,COK,4.666
2018,CRI,1.59
2018,CIV,0.406
2018,HRV,4.26
2018,CUB,2.042
2018,CUW,23.345
2018,CYP,6.007
2018,CZE,10.096
2018,COD,0.039
2018,DNK,6.002
2018,DJI,0.411
2018,DMA,2.276
2018,DOM,2.392
2018,TLS,0.489
2018,ECU,2.258
2018,EGY,2.351
2018,SLV,0.998
2018,GNQ,4.0
2018,ERI,0.181
2018,EST,13.527
2018,SWZ,0.89
2018,ETH,0.144
2018,FRO,14.231
2018,FJI,1.534
2018,FIN,8.291
2018,FRA,5.011
2018,PYF,2.942
2018,GAB,2.497
2018,GMB,0.265
2018,GEO,2.667
2018,DEU,9.105
2018,GHA,0.492
2018,GRC,6.751
2018,GRL,9.734
2018,GRD,2.526
2018,GTM,1.098
2018,GIN,0.252
2018,GNB,0.162
2018,GUY,3.186
2018,HTI,0.31
2018,HND,1.007
2018,HKG,5.694
2018,HUN,5.067
2018,ISL,10.395
